coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat Nov 26 14:34:06 +0000 2022,,,,6,1596512625583878146,zwykly_ja,1596271108059443200,1243647362679046100,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@zwykly_ja Węgiel po 996 pln, jest dziś dostępny w ~250 kilowych opakowaniach.",https://twitter.com/KielonMuzg/status/1596512625583878146,Tue May 05 09:06:15 +0000 2020,1257597285753655296,false,Nie wierzę.,27688,96,133,0,Przy biurku.,Grzegorz,KielonMuzg,14821,,,false
,Sat Nov 26 14:10:30 +0000 2022,,,,1,1596506686751408129,tvp_info,1596506144130093057,47295451,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tvp_info Polska powinna wysłać na Ukrainę węgiel. W koncu ma go na 200 lat i może spokojnie się podzielić.,https://twitter.com/loonely1980/status/1596506686751408129,Fri Jan 03 10:15:44 +0000 2014,2259786629,false,"Życie nie jest po to, aby je brać na poważnie",38741,239,356,13,w chmurach,lukasz,loonely1980,55945,,,false
,Sat Nov 26 15:20:46 +0000 2022,,,,5,1596524368854749184,Pawel_Kubala,1596505385254502401,474920878,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Pawel_Kubala @zyczen_7 Proszę to zaproponować tym, którzy mają małe dzieci w domu lub chorują na reumatyzm. Ja proponuję importować🇷🇺węgiel,ropę i gaz do czasu znalezienia alternatywy.Jak jakiś pisowski politruk lub propagandysta chce uprawiać ascezę z miłości do banderowców, to polecam namiot. 🇵🇱🪓🇺🇦",https://twitter.com/SzlachcicPruski/status/1596524368854749184,Sun Jul 17 11:34:22 +0000 2022,1548632067394650113,false,"Wróg mojego wroga, nie jest moim przyjacielem. Tylko prawda jest ciekawa 🇵🇱🪓🇺🇦. #StopBanderyzacjiPolski
#MuremZaRybusem
#ToNieNaszaWojna",3565,330,534,20,"Prusy, PL",𝐒𝐳𝐥𝐚𝐜𝐡𝐜𝐢𝐜 𝐏𝐫𝐮𝐬𝐤𝐢 👀👑🇭🇺🤝🇵🇱👑🦎,SzlachcicPruski,5449,,https://politykapolska.eu/,false
,Sat Nov 26 13:00:49 +0000 2022,,,,0,1596489148621357057,irenass05,1596234418930487296,3197617796,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@irenass05 @MarzenaPaczuska @AM_Zukowska @Dulkiewicz_A PiS rząd taki sprawiedliwy, miłosierny, a gdy potrzeba to ""gminy węgiel załatwią"",""gminy matkami się zajmą"" i inne pierdy nieudaczników przy korycie.",https://twitter.com/Tomasz_Szy/status/1596489148621357057,Wed Aug 25 19:28:46 +0000 2021,1430613041045979136,false,"Społeczność TT. Krzyczą, plują, obrażają, potem banują. :D Trzeba mieć totalnie odklejone wyobrażając sobie, że ban zmienia rzeczywistość :D :D :D",10748,28,134,3,,Tomasz,Tomasz_Szy,6057,,,false
,Sat Nov 26 12:52:52 +0000 2022,,,,50,1596487151834857472,poselTTrela,1596463921124331520,547089308,pl,,,,5,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@poselTTrela @__Lewica @MoskwaWodnicka A to premier ma wam węgiel do Łodzi przywieźć? 
Chyba nie taka była umowa. 
Swoją drogą czerwone dranie, pomiocie kacapów, żeście chcieli Turów zamykać, a dziś o węgiel gardłujecie? Gdzie wasze eko?",https://twitter.com/krystofmakowski/status/1596487151834857472,Fri Feb 11 15:39:24 +0000 2022,1492161283944337410,false,I nie spocznę Panie dopóki całe to lewactwo łeb podnosić będzie 🇵🇱✝️,3717,2861,2572,7,,Krzysztof Mąkowski,krystofmakowski,8802,,,false
,Sat Nov 26 13:05:42 +0000 2022,,,,0,1596490377556594694,Brajnoo,1596489940472590338,1383034038,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Brajnoo A skąd wegiel ?,https://twitter.com/AlekTurowicz/status/1596490377556594694,Mon Jun 04 06:43:19 +0000 2012,599081682,false,Pracuję dla żeglarstwa i narciarstwa Mgr inż. Instruktor żeglarstwa 4089 . JSM,93534,1031,1562,7,Poland,Aleksander Turowicz,AlekTurowicz,55839,,http://www.kliwer.com.pl,false
,Sat Nov 26 18:06:44 +0000 2022,,,,1,1596566136681701376,jakubiak_marek,1596540585665437696,3537549496,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jakubiak_marek Węgiel, ropa, ruda, powietrze 😂🤣",https://twitter.com/BZagrzej/status/1596566136681701376,Tue Mar 29 07:05:18 +0000 2022,1508701631491280899,false,Betuniaaa,4758,307,511,7,Łódź,Bea Zagrzej,BZagrzej,21687,,,false
,Sat Nov 26 18:01:14 +0000 2022,,,,1,1596564754474024964,zwykly_ja,1596271108059443200,1243647362679046100,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zwykly_ja Takiego nie ma, a nawet nie wiadomo gdzie jest dobry węgiel ( nie imitacja) ...
Po 3 tysięce ...",https://twitter.com/kabaretprawdzi1/status/1596564754474024964,Mon Sep 12 19:37:17 +0000 2022,1569409681638002688,false,remonty mieszkań... itd,12998,698,1689,2,"Wuppertal, Nordrhein-Westfalen",Krzysztof,kabaretprawdzi1,5575,,,false
,Sat Nov 26 17:19:46 +0000 2022,,,,0,1596554318135824385,buchort,1596542127432835072,1015233415,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@buchort Jak kupował taśmy od Sowy to jego celem była zmiana władzy bo ta która był chciała kupować węgiel od Ukrainy. Nikt nie myślał o wojnie,https://twitter.com/ppia68/status/1596554318135824385,Tue Oct 27 21:44:07 +0000 2015,4056199235,false,Moją partią są fakty i zdrowy rozsądek. Nienawidzę kłamstwa i hipokryzji. Stop religii smoleńskiej!🇵🇱🇺🇦🇺🇸,11948,4574,2848,13,"Kraków, Polska",Przemysław Piątek,ppia68,16330,,http://ohme-szczawienko.com,false
,Sat Nov 26 17:58:58 +0000 2022,,,,1,1596564184158044160,Olgierd0301,1596557445744271360,1479301133705302000,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Olgierd0301 Też mi nagroda Izera okazała się być w częściach do samodzielnego złożenia, talony na węgiel można zrealizować tylko w Australii.🤣🤣🤣",https://twitter.com/Grzegor02774881/status/1596564184158044160,Wed Jul 07 18:44:39 +0000 2021,1412844442118148106,false,,67420,202,285,0,,Grzegorz,Grzegor02774881,3305,,,false
,Sat Nov 26 13:52:22 +0000 2022,,,,0,1596502122081976321,poselTTrela,1596463921124331520,547089308,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@poselTTrela @__Lewica @MoskwaWodnicka Przestań  kłamać,Hanka nie podpisuje umowy a węgiel leży w Pabianicach i nikomu nie spieszno,nie oszukujcie ludzi",https://twitter.com/Max19761910/status/1596502122081976321,Sun Aug 15 13:59:30 +0000 2021,1426906374513086464,true,,104,10,73,0,,Max,Max19761910,22,,,false
,Sat Nov 26 17:33:16 +0000 2022,,,,1,1596557716537094144,BarPa129i,1596407827173629952,3313848899,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BarPa129i Za chwilę ten węgiel poleci w kosmos. 😂,https://twitter.com/mekarska/status/1596557716537094144,Sun May 17 18:50:46 +0000 2015,3214644721,false,"Autorka książki ""Władysław Długosz. Nie tylko odkrywca Borysławia""",40846,2340,3007,7,,Dorota Mękarska,mekarska,10192,,,false
,Sat Nov 26 13:19:19 +0000 2022,,,,1,1596493804982644737,QubusPuchatek,1596421898665328640,938342787707174900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@QubusPuchatek @old_chemist @TygodnikNIE @sikorskiradek Ciekawe skąd miał węgiel. Dla prawdziwych Polaków nie starcza!,https://twitter.com/TOrynski/status/1596493804982644737,Mon Dec 30 20:31:48 +0000 2013,2269399604,false,"🇵🇱🇬🇧🇨🇿  Freelance journalist, blogger, podcaster, translator, trucker. Left UK after 17 years due to Brexit. 

https://t.co/oxnz6dtFas

@torynski@mastodon.scot",33247,7970,526,58,Helsinki,Tomasz Oryński,TOrynski,29864,,http://orynski.eu,false
,Sat Nov 26 16:52:52 +0000 2022,,,,3,1596547548462075904,poselTTrela,1596463921124331520,547089308,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@poselTTrela @__Lewica @MoskwaWodnicka Jak był węgiel to mieliście gdzieś Łodzian POlksdojcze,https://twitter.com/MarianSiwiec/status/1596547548462075904,Sun Feb 15 16:17:20 +0000 2015,3039274907,false,,36731,1212,1619,8,,S....c Marian,MarianSiwiec,44425,,,false
,Sat Nov 26 18:12:11 +0000 2022,,https://twitter.com/Myszka_Miki_z_A/status/1596567508555005954/photo/1,,0,1596567508555005954,elzbietawitek,1596232280531697664,3159214282,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@elzbietawitek GDZIE JEST WEGIEL? NIEMYTA CIPO! https://t.co/agNGdkWwaN,https://twitter.com/Myszka_Miki_z_A/status/1596567508555005954,Sun May 12 13:46:39 +0000 2013,1423188104,false,"Dzień dobry. 
***** *** ✝️ i nietolerancje.
Dobranoc.",1716,53,165,0,Poland,Myszka Miki z Afryki 🇵🇱💙💛🏳️‍🌈🇪🇺,Myszka_Miki_z_A,3209,,,false
,Sat Nov 26 16:00:55 +0000 2022,,,,0,1596534473926922240,poselTTrela,1596463921124331520,547089308,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@poselTTrela @__Lewica @MoskwaWodnicka Na nabrzeżach w Gdańsku hałdy węgla, czekające na odbiór. Na co czekacie, że węgiel nóg dostanie i sam się do was przetransportuje?!",https://twitter.com/boromira65/status/1596534473926922240,Wed Nov 24 16:44:29 +0000 2021,1463548827852435456,false,Jestem zdecydowanie po prawej stronie.,98440,1121,1275,12,,Boromira65,boromira65,9061,,,false
,Sat Nov 26 16:53:52 +0000 2022,,,,0,1596547800254541826,Piterson1980,1596424959181594628,1277177978137567200,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Piterson1980 Obawiam się że wybaczy.Ostatnio mój sąsiad obwieścił że Tusk zły bo zakontraktował dla nas zły ruski węgiel,a dobry polski wysłał do Norwegii.I zrobił to jeszcze na kolejne lata!Mało zawału nie dostałam. Za MAŁO!jest informacji jak wyglądają rządy pisu w miejscach publicznych 1/2",https://twitter.com/Lotos19690/status/1596547800254541826,Mon Sep 26 06:05:17 +0000 2022,1574278680561553408,false,"Czasem życie musi się skomplikować, byśmy poznali tych, na których naprawdę możemy liczyć.",31847,311,857,4,,Leoparda,Lotos19690,5601,,,false
,Sat Nov 26 18:10:59 +0000 2022,zlodziej dlaidei,,,0,1596567206649024513,StKarczewski,1596444716471816193,3337074616,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@StKarczewski Gdzie wegiel? Oddalez 400k? #zlodziej #dlaidei,https://twitter.com/DebinskiDamian/status/1596567206649024513,Fri May 27 08:56:27 +0000 2022,1530110604152807425,false,Jestem bo jestem,16072,30,236,2,,Damian Dębiński,DebinskiDamian,2992,,,false
,Sat Nov 26 16:38:33 +0000 2022,,https://twitter.com/KlubJW/status/1596543944137269249/photo/1,,71,1596543944137269249,,,,pl,,false,,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zaczynamy!

Jastrzębski Węgiel: Boyer, Toniutti, Dryja, Macyra, Clevenot, R. Szymura, Popiwczak (libero)

Cuprum Lubin: Kapica, Pająk, Krage, Pietraszko, Ferens, Kovalov, K. Szymura (libero)

@jsw_sa @PlusLiga_ https://t.co/CYVnleopAk",https://twitter.com/KlubJW/status/1596543944137269249,Thu Jun 26 12:49:48 +0000 2014,2589519396,false,Klub Sportowy Jastrzębski Węgiel S.A.,6927,13639,227,42,"Jastrzębie-Zdrój, Polska",Jastrzębski Węgiel,KlubJW,6844,,http://jastrzebskiwegiel.pl,false
,Sat Nov 26 13:24:21 +0000 2022,,,,0,1596495071695757313,MorawieckiM,1596482424325648385,939053934232195100,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MorawieckiM @Denys_Shmyhal @IngridaSimonyte Kijów niech da nam swoj węgiel zrobiny prąd oddamy,https://twitter.com/borczas/status/1596495071695757313,Thu Apr 22 15:31:49 +0000 2021,1385254985387151368,false,Cholerna niepodległość,2004,125,322,6,,Borczas🇵🇱🦆,borczas,13888,,http://www.polska.pl,false
,Sat Nov 26 12:32:14 +0000 2022,,,https://twitter.com/poselTTrela/status/1596463921124331520,11,1596481957105643520,,,,pl,,false,1596463921124331520,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To nieprawda. Łódź nie była gotowa skoro zwlekała z podpisaniem umowy z dostawcą PGG - udało się dopiero w ostatni poniedziałek.
Zatem lewica obijała się kilka tygodni a teraz odpowiedzialność przerzuca na rząd.
Skoro wreszcie złożyli zamówienie to węgiel zostanie dostarczony. https://t.co/v5bgBcwCfK",https://twitter.com/TABochenski/status/1596481957105643520,Thu Sep 10 12:18:18 +0000 2015,3608959515,false,"Wojewoda łódzki, doktor nauk prawnych. Prywatnie miłośnik malarstwa europejskiego, historii i literatury pięknej.",7390,2702,1174,4,,Tobiasz Bocheński,TABochenski,3802,,https://www.facebook.com/Tobiasz-Bocheński-106058134201158/,false
,Sat Nov 26 18:06:24 +0000 2022,,,,0,1596566053643059200,poselTTrela,1596463921124331520,547089308,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@poselTTrela @__Lewica @MoskwaWodnicka Dopełnijcie wszystkich formalności, barany. Węgla jest pod dostatkiem. Wy nawet papierów nie potraficie ogarnąć. W podłódzkich wioskach ludzie mają  wegiel, pali się bardzo dobrze w piecach, na łopatach nie testowali, bo są inteligentni. Także towarzyszu, przestańcie pierdolić.",https://twitter.com/Dorota393660171/status/1596566053643059200,Tue Mar 01 16:55:43 +0000 2022,1498703424380153857,false,Zakochana w Polsce.🇵🇱❤ Prawa strona. Zasadniczo.😊 #MuremZaPolskimMundurem,2121,429,494,0,Łódź ,Dorota,Dorota393660171,1873,,,false
,Sat Nov 26 14:31:18 +0000 2022,,,,52,1596511920076386304,BarPa129i,1596407827173629952,3313848899,pl,,,,6,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BarPa129i Idiotka w pracy też pytała czy kupiłem węgiel i czy się pali.A ja jej odpowiedziałem żeby idiotów z TVN nie oglądała.,https://twitter.com/greg_ck/status/1596511920076386304,Sun Apr 12 09:44:37 +0000 2020,1249271890633469952,false,Śmiech to zdrowie... Pracownia foto..Mamy Cię 😎😁,66851,1128,1738,9,,Greg blaCK,greg_ck,28600,,,false
,Sat Nov 26 17:34:32 +0000 2022,,,,4,1596558035270369281,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I chuj i po kuponie 
Dzięki Jastrzębski węgiel",https://twitter.com/JaswilRKO/status/1596558035270369281,Tue Jan 11 21:12:24 +0000 2022,1481011075277598721,false,"ig
_jaswil_
             
https://t.co/L63CzVF0NT",32837,50,87,0,"Białystok, Polska",Jaświł,JaswilRKO,1161,,,false
,Sat Nov 26 17:28:48 +0000 2022,,,,0,1596556590894678017,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Horacy050322 Węgiel.,https://twitter.com/Jerzy60764373/status/1596556590894678017,Sat May 04 05:34:17 +0000 2019,1124547776895967232,false,"Stały w poglądach, uczuciach, zainteresowaniach, kocham Led Zeppelin ,Joe Bonamassę,",9137,98,333,0,,Jerzy,Jerzy60764373,6652,,,false
,Sat Nov 26 16:05:44 +0000 2022,,,,0,1596535687179812865,TygodnikNIE,1596535261286240256,866015323,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TygodnikNIE Gdzie ten węgiel 🤔❓,https://twitter.com/Dyskusyjny2/status/1596535687179812865,Wed Aug 18 19:56:12 +0000 2021,1428083262140846080,false,"Nie trawię fundamentalizmu, ekstremizmu i plaskoziemców.
Dyskusja = argumenty.
Bez F4F.
Stary, ale nowy 😎
Nie obserwuj - nie warto 🤷‍♂️
Fan Whyskey 🙂",17528,467,481,4,"Dolnośląskie, Polska",Robert S🇵🇱🇪🇺,Dyskusyjny2,9837,,,false
,Sat Nov 26 15:26:02 +0000 2022,,,,1,1596525697140690946,hennigkloska,1595495703958196231,4038230117,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hennigkloska @MorawieckiM @PL_2050 Pilne!!!Niepraworządny węgiel niezgodny z europejskimi wartościami rozsadza piece.,https://twitter.com/2Bornot2BII/status/1596525697140690946,Fri Oct 30 13:24:51 +0000 2020,1322167539032559617,false,Everything you know is wrong.,52944,193,246,2,,aegean,2Bornot2BII,9183,,,false
,Sat Nov 26 14:58:35 +0000 2022,,,,1,1596518789322919936,poselTTrela,1596463921124331520,547089308,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@poselTTrela @__Lewica @MoskwaWodnicka Jak rządzi w Łodzi złodziejka i ścierwo to tak jest 
A po drugiej kłamiesz mieszkam blisko Łodzi i widzę że węgiel jest jesteś ścierwem ja Zdanowska",https://twitter.com/UrszulaJakubow5/status/1596518789322919936,Wed Jun 22 07:43:21 +0000 2022,1539513802923954176,false,Jestem emerytka,30961,243,164,4,,Urszula Jakubowska,UrszulaJakubow5,5512,,,false
,Sat Nov 26 12:34:31 +0000 2022,,,,0,1596482530630418433,adamSzlapka,1596464979712040963,507995154,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@adamSzlapka @pisorgpl @ogorekmagda @tvp_info Czyli wychodzi na to że tak jak każdy ma zdjęcie z Ławrowem każdy w normalnych relacjach z Rosją nie widział niczego złego. Tylko politycy zaczęli się przerzucać tym, że kto kupuje węgiel czy ropę z Rosji ten zdrajca. Tylko zastanawiam się co normalni ludzie w tym widzą?",https://twitter.com/PietrasikPatryk/status/1596482530630418433,Mon Nov 03 21:15:30 +0000 2014,2859579574,false,,15124,101,162,8,"Tarnobrzeg, Polska",Patryk Pietrasik,PietrasikPatryk,14563,,,false
,Sat Nov 26 16:08:01 +0000 2022,,,,0,1596536260071280641,TygodnikNIE,1596535261286240256,866015323,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TygodnikNIE Jaki węgiel 😂,https://twitter.com/MonikaAndrzejc5/status/1596536260071280641,Fri Nov 19 18:12:31 +0000 2021,1461759164523462667,false,"Zwykła obywatelka, która komentuje otaczającą rzeczywistość 🇵🇱🇪🇺🇺🇦
Wolność kocham i rozumiem wolności oddać nie umiem ✌️✌️✌️",84158,1390,989,9,,Monika Andrzejczyk,MonikaAndrzejc5,19830,,,false
,Sat Nov 26 16:41:21 +0000 2022,,,,0,1596544648709042178,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","w zeszłym tygodniu dowiedziałam się jak jest po koreańsku węgiel subbitumiczny, a w tym tygodniu dowiem się jak jest reaktor moderowany grafitem....... cokolwiek to znaczy😭😭",https://twitter.com/astra_hw/status/1596544648709042178,Fri May 11 14:29:14 +0000 2012,577179476,false,let it go like 엘사,27038,2326,3128,24,,tostek,astra_hw,293128,,,false
,Sat Nov 26 09:25:28 +0000 2022,,,,0,1596434957571969024,KancelariaSejmu,1595722162740019201,2534478097,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KancelariaSejmu @elzbietawitek Upadlinska szmata , niepochyli się nawet na chwile nad losem Polaków którzy nie maja na węgiel, na opłaty za prąd. Dla tej zdrajczyni Polski Polacy w imię jej ojczystej Ukrainy mogą zdychać w zimnie. I ta szmata covidonazistowska kazała nosić maski i wprowadzała mordercze prawa",https://twitter.com/DamianBilinski1/status/1596434957571969024,Sat Sep 18 23:25:57 +0000 2021,1439370028307161090,false,,11244,57,56,3,,Troll o Człowiekach,DamianBilinski1,5528,,https://www.cda.pl/damian-bilinski14,false
,Sat Nov 26 12:30:50 +0000 2022,,,,0,1596481603739734016,GrzechKarwowski,1596479253654245381,3395164913,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GrzechKarwowski @media4sea @PL_2050 @szymon_holownia @faktypofaktach Alternatywą jest powiększenie możliwości wytwórczych elektrowni opartych o węgiel brunatny - najtańsze źródło energii, budowa elektrowni atomowych i wzbogacanie miksu energetycznego rozproszona energetyką w postaci biogazowi - w ostatnim przypadku skopiować model niemiecki.",https://twitter.com/manerlingpl/status/1596481603739734016,Tue Feb 24 18:01:15 +0000 2015,3059693134,false,Mac fan i nie tylko.,1086,1203,1281,4,,Krzysztof Sz.,manerlingpl,6315,,,false
,Sat Nov 26 08:04:12 +0000 2022,,,,1,1596414503474069504,tucholski_marek,1596169690912415744,1232737431717281800,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@tucholski_marek @jakubwiech Problem w tym, że dopłaty do kopalni liczone w mld zł rocznie realizowane są od wielu lat, więc łączny koszt jest w zasadzie gigantyczny. Pomijam rosnące koszty spalania węgla. Węgiel to przeszłość i nic tego nie zmieni.",https://twitter.com/walerianm/status/1596414503474069504,Tue Mar 19 18:51:54 +0000 2013,1281226436,false,:),6576,19,95,0,,Walerian,walerianm,1851,,,false
,Sat Nov 26 10:08:06 +0000 2022,,,,0,1596445683661557762,tomszl,1596426883637268480,743116068,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tomszl A węgiel na łopatach już się pali?🤔,https://twitter.com/kloczek/status/1596445683661557762,Sun Dec 25 20:53:38 +0000 2011,446526888,false,"Ostrzeżenie: zgłaszam każdy komentarz zawierający wulgaryzmy czy komentarze ad personam pod moim adresem.

#Andegavenum",221710,1356,649,29,,kloczek (Tomasz Kłoczko),kloczek,146100,,,false
,Sat Nov 26 10:53:02 +0000 2022,,,,13,1596456992482394115,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ciekawostka: 11 stycznia Roksana Węgiel kończy 18 lat.,https://twitter.com/UnluckyKonrad/status/1596456992482394115,Wed Aug 12 22:26:08 +0000 2015,3418926035,false,siema,130057,305,559,5,,UnluckyKonrad,UnluckyKonrad,57516,,,false
,Sat Nov 26 08:52:19 +0000 2022,,,,4,1596426614346117120,DoRzeczy_pl,1596421871276359682,1076576528,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DoRzeczy_pl @MorawieckiM Znowu załatwi węgiel i prąd z Ukrainy?Już raz załatwił,https://twitter.com/Krzyszt49878540/status/1596426614346117120,Mon Jan 20 06:43:39 +0000 2020,1219148409539629056,false,3FO im.kmdr.Bolesława Romanowskiego,20760,2124,3277,9,"Gdańsk, Polska",Krzysztof,Krzyszt49878540,43768,,,false
,Sat Nov 26 08:15:59 +0000 2022,,,,3,1596417471908810753,g_lisinski,1596380470706864128,2851032926,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@g_lisinski Węgiel Schrödingera, jednocześnie nie pali się i rozsadza piece. Proste. Czego nie rozumiecie?🤣",https://twitter.com/Grumkasz/status/1596417471908810753,Sat Aug 27 05:30:25 +0000 2022,1563397914881249281,false,,189,2,114,0,,Grumkasz🇵🇱,Grumkasz,229,,,false
,Sat Nov 26 08:56:50 +0000 2022,,,,0,1596427748838440960,Gosia09839741,1596377981257064448,1200115619242360800,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Gosia09839741 @Tomasz_Rok @MorawieckiM Woooow to idź idioto zobacz sobie do sklepu na ceny, gaz tańszy ale paliwo zajebiście drogie węgiel w huj drogi, itd ściągnij se te klapki z oczu i w pozdr se wsadź",https://twitter.com/PyzikAj/status/1596427748838440960,Sat Feb 26 22:31:09 +0000 2022,1497700653124235277,false,Nie siej wiatru bo zbierzesz burze.,13,0,4,0,,X,PyzikAj,99,,,false
,Sat Nov 26 09:49:51 +0000 2022,,,,1,1596441094367154176,PabloMoralesPL,1596434837564448772,856034405911068700,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PabloMoralesPL Może Dworczyk po węgiel pojechał😃,https://twitter.com/MiSbyPiS/status/1596441094367154176,Wed Sep 14 10:16:37 +0000 2022,1569993423079309312,false,"🔊Ty wiesz co my robimy tym misiem? My otwieramy oczy niedowiarkom➡️tropimy niegospodarność, piętnujemy marnotrawstwo i krytykujemy rozrzutność aparatczyków PiS",349,126,1056,3,POLSKA,MiSbyPiS,MiSbyPiS,1444,,https://misbypis.org.pl,false
,Sat Nov 26 11:49:30 +0000 2022,,,https://twitter.com/hennigkloska/status/1595495703958196231,0,1596471202108809216,,,,pl,,false,1595495703958196231,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Rządowy węgiel"" 😁😁😁 https://t.co/QoVUGDduQR",https://twitter.com/chryzopraz/status/1596471202108809216,Tue Oct 01 17:07:37 +0000 2013,1923993558,false,"Panie, zachowaj mnie miłym dla ludzi, choć z niektórymi z nich doprawdy trudno wytrzymać.

ARh- (minus)",16542,803,533,3,,chryzopraz #ReparationsForPoland #AndrzejPoczobut,chryzopraz,69791,,http://chryzopraz.blogspot.com,false
,Sat Nov 26 12:23:35 +0000 2022,węgiel,,https://twitter.com/poselTTrela/status/1596463921124331520,16,1596479782438379520,,,,pl,,true,1596463921124331520,8,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nie że zima , już przed wakacjami mówili wszyscy że nie będzie ale ten kosmiczny rząd jeszcze na ziemię nie wylądował , pytanie proste za co wy bierzecie pensje , które wam płacimy ? I gdzie do cholery jest #węgiel ? https://t.co/JXu9GS8DmK",https://twitter.com/PolakNormalny/status/1596479782438379520,Fri Nov 11 17:52:32 +0000 2011,410136334,false,"Małopolska ,przedsiębiorca mały, moje konto moje zasady ,pis ban bezapelacyjnie , sarkazm ,humor czasem,satyra #polskiwał #MuremZaRedaktoremLisem",79240,3831,3972,0,Małopolskie,PolakNormalny,PolakNormalny,34084,,,false
